8.14
12.29
16.86
24.14
31.57
40.57
45.71
53.86
76.86
102.14
141
183.14
234.29
286.86
323.57
447.71
572.29
697
765.14
866.29
905.29
936.86
994.29
1017.14
997.43
1037.43
1061.14
1065.71
1049.29
1027.14
1011.43
1003.57
969.71
915.86
882.14
860.57
806.43
746.71
689.43
644.14
555.86
523.29
514.43
416.86
375.43
334.71
300.57
297.71
281.57
262.57
267.14
237
212.43
196.14
178.57
170.29
166.71
151.86
143.43
138.43
123.29
111.29
105.57
100
88
76.43
70.57
62.71
59.29
58.14
57.14
51.14
46.71
40.71
39.43
36.86
33.43
33
31.14
30.29
29.14
25.43
22.43
22.14
21.86
19.14
16.57
16
18.71
18.86
18.43
18
16.29
16.86
16.57
14.71
13.86
13.86
14
17.14
15.57
15.71
16.86
19.57
19.43
20
21
22.43
21.57
20.57
21
24.29
24.43
27.86
30.14
36.71
41.14
49.14
49.71
51.29
66.29
80.86
85.57
96.71
97.14
95.71
97.43
89.57
85
85
80.71
82.86
89.29
90.86
92.86
96
99.71
101.14
101.71
103
102.29
103.29
104.57
103.71
108.86
113.43
115.57
117.71
127.14
134.43
149.14
159
161.43
161.71
165
165.43
164.29
154.57
146.57
149.57
154.29
157.14
169.29
179.86
193.29
210.14
216.86
219.57
224.86
225.43
231
236.57
247.29
259
265.14
265
267.71
274
285
285.43
294.43
297.71
298.86
305
308.71
316.57
328.86
336
347.43
351.14
368.29
371.57
378
387.86
403
398.86
408.57
413.86
423.86
431.57
430.43
417.86
420.43
415
399.43
395
376.86
349.86
337.57
328.86
317.43
313.71
317
338.57
380.29
425.71
467
494.43
587.29
680
799.57
924
1073.43
1179.14
1250.43
1470.29
1697.43
1929
2203.43
2483.14
2644.14
2783.14
3188.86
3616
4110
4592.57
5138.43
5464.57
5668.29
6343.86
6924.86
7328.14
7642.71
7848.57
7915.14
7974.71
8030.43
8009.29
7928.29
7764.43
7540.57
7406.14
7313.57
7051
6735.71
6399.57
6133.29
5891.14
5750.71
5655.86
5355.71
5073.86
4858.86
4648.43
4455.14
4365
4301.71
4138.29
3997.71
3917.57
3840.43
3803.14
3765.71
3739.86
3716
3690.14
3708.71
3761.43
3831.71
3861.29
3896.71
3976.71
4036.29
4153
4198.43
4215.43
4264.86
4285.86
4298.43
4369.43
4309.14
4273.29
4225.43
4198.71
4180
4138.29
4058.29
4009.29
3818.14
3443.57
3397.86
3420.86
3336.86
3316.43
3278.57
3279.57
3274.29
3327.14
3342.71
3378.71
3338
3215.71
3233.14
3429
3280.29
3147.57
2887.57
2663.71
2540.43
2406.43
2278.29
2228.57
2171.14
2096.29
2056.71
2026.29
2000.29
1983.57
1949.71
1926.43
1862.14
1791.29
1733.71
1694.29
1655.14
1643.57
1645.43
1598.57
1572
1551.71
1503.14
1465.86
1446.86
1436.71
1377.57
1334.43
1266.71
1228
1174.29
1150.29
1123.43
1059.71
1029.29
1023
1000
994.86
990.86
997
1011.57
1028.86
1009.14
1024.86
1022.86
1027.43
1030.14
1031.86
1027.86
1051.14
1043.43
1071.86
1078
1083
1123.43
1146
1166.71
1206
1215
1237.43
1254.71
1286.29
1324.29
1387.14
1431
1460
1487
1499.14
1547.71
1596.43
1611.57
1682.29
1747.14
1760.86
1790.29
1828.71
1842.71
1871.43
1849
1735.57
1751.14
1755.14
1577.71
1663
1699.43
1771.57
1944.57
1996.71
2019.43
2226.86
2181.86
2157.14
2108.14
2066
2030
2011
2011.29
2013.57
2027.14
2044.14
2050.43
2054.14
2074.14
2030.86
1980.43
1937.57
1858.29
1788.57
1746.14
1695.29
1634.71
1591.43
1539.86
1507.43
1492.57
1478.57
1471
1428.43
1378.14
1348.57
